transaction_id,sender_id,receiver_id,amount,timestamp
T278,A00278,A00019,3125.55,2026-01-11 16:25:00
T5085,A00045,A00187,1129.91,2026-01-14 23:57:00
T10277,MULE014,MULE015,8343.0,2026-01-24 14:17:00
T9438,MULE013,MULE002,8169.0,2026-01-06 19:08:00
T2383,A00391,A00202,2736.84,2026-01-30 12:59:00
T572,A00261,A00273,2500.25,2026-01-26 14:51:00
T1436,A00269,A00328,3233.69,2026-01-15 02:13:00
T9440,MULE001,MULE013,8169.0,2026-01-02 16:48:00
T5353,A00206,A00033,2403.23,2026-01-23 00:55:00
T10707,MULE004,MULE003,8530.0,2026-01-26 12:04:00
T5446,A00134,A00135,2194.74,2026-01-25 04:47:00
T1008,A00252,A00079,367.07,2026-01-01 04:10:00
T4544,A00300,A00064,4429.31,2026-01-23 04:29:00
T12050,SHELL019,A00212,7198.17,2026-01-04 10:20:00
T2065,A00059,A00173,931.92,2026-01-25 12:05:00
T1137,A00138,A00376,555.46,2026-01-16 14:20:00
T9883,MULE015,MULE009,8332.0,2026-01-04 23:51:00
T5344,A00244,A00369,2097.4,2026-01-01 00:27:00
T10178,MULE015,MULE020,8808.0,2026-01-27 02:20:00
T295,A00295,A00152,4964.19,2026-01-14 10:28:00
T9740,MULE016,MULE007,8873.0,2026-01-16 18:12:00
T10205,MULE004,MULE005,8099.0,2026-01-03 13:59:00
T8781,MULE005,MULE004,8592.0,2026-01-11 18:09:00
T2404,A00141,A00063,3432.85,2026-01-22 05:38:00
T10322,MULE008,MULE005,8081.0,2026-01-29 01:48:00
T3999,A00297,A00066,573.44,2026-01-24 02:16:00
T12128,SHELL014,A00220,3573.79,2026-01-23 17:33:00
T3742,A00367,A00082,2881.44,2026-01-14 20:51:00
T11995,MULE003,SHELL016,1410.33,2026-01-12 22:47:00
T2720,A00360,A00223,1561.98,2026-01-06 16:47:00
T11969,MULE010,SHELL009,890.52,2026-01-12 03:54:00
T5151,A00015,A00167,990.77,2026-01-08 01:30:00
T2809,A00282,A00254,4019.12,2026-01-06 19:11:00
T9018,MULE019,MULE020,8147.0,2026-01-18 02:57:00
T557,A00335,A00345,2405.88,2026-01-25 10:12:00
T11593,MULE001,SHELL017,1213.39,2026-01-14 15:39:00
T4796,A00065,A00124,4549.21,2026-01-24 03:19:00
T2470,A00199,A00385,4423.87,2026-01-24 04:08:00
T3739,A00019,A00390,786.1,2026-01-24 17:55:00
T4287,A00189,A00261,4503.04,2026-01-08 11:19:00
T9909,MULE013,MULE002,8216.0,2026-01-24 16:55:00
T2605,A00238,A00157,2322.66,2026-01-18 01:45:00
T363,A00182,A00341,4711.54,2026-01-20 05:57:00
T6925,A00100,A00247,3336.33,2026-01-15 08:52:00
T1705,A00041,A00387,3845.7,2026-01-26 20:10:00
T2140,A00332,A00314,3170.47,2026-01-05 01:11:00
T3240,A00076,A00015,1488.77,2026-01-06 11:12:00
T2384,A00334,A00040,2739.38,2026-01-21 06:15:00
T7315,A00312,MULE002,9026.3,2026-01-25 22:05:00
T4312,A00144,A00214,3302.77,2026-01-14 12:54:00
T9478,MULE002,MULE005,8389.0,2026-01-29 17:32:00
T1313,A00044,A00111,2301.1,2026-01-22 10:54:00
T12252,SHELL020,A00310,8330.9,2026-01-28 07:55:00
T3931,A00128,A00180,445.61,2026-01-13 13:42:00
T6184,A00255,A00045,3702.58,2026-01-21 03:32:00
T1592,A00379,A00141,844.59,2026-01-09 13:16:00
T12204,SHELL002,A00348,10422.67,2026-01-01 09:51:00
T2163,A00022,A00298,978.92,2026-01-08 17:32:00
T2397,A00290,A00090,420.27,2026-01-06 20:04:00
T318,A00114,A00332,409.76,2026-01-22 03:06:00
T9517,MULE004,MULE009,8828.0,2026-01-18 17:41:00
T5234,A00186,A00208,4787.29,2026-01-26 16:30:00
T5069,A00096,A00273,3831.34,2026-01-22 23:53:00
T4037,A00362,A00396,969.71,2026-01-07 18:35:00
T8988,MULE012,MULE019,8822.0,2026-01-22 17:21:00
T3021,A00098,A00348,2926.5,2026-01-01 15:41:00
T9904,MULE020,MULE008,8748.0,2026-01-28 12:03:00
T8229,MULE020,MULE015,8082.0,2026-01-02 04:44:00
T9106,MULE009,MULE017,8510.0,2026-01-07 06:10:00
T5296,A00293,A00263,3017.82,2026-01-27 14:39:00
T3973,A00328,A00208,1633.33,2026-01-23 15:04:00
T5371,A00356,A00023,1821.18,2026-01-04 04:52:00
T4134,A00329,A00206,2917.84,2026-01-10 00:03:00
T975,A00397,A00057,4247.76,2026-01-17 14:33:00
T7292,A00194,MULE015,9459.22,2026-01-28 07:07:00
T9176,MULE009,MULE016,8304.0,2026-01-14 21:55:00
T955,A00128,A00323,4971.03,2026-01-25 17:49:00
T9611,MULE015,MULE013,8679.0,2026-01-04 13:27:00
T9753,MULE010,MULE006,8212.0,2026-01-02 09:27:00
T9548,MULE014,MULE011,8805.0,2026-01-15 15:50:00
T12103,MULE017,SHELL019,1287.67,2026-01-11 15:43:00
T5017,A00233,A00245,3530.55,2026-01-19 07:48:00
T12651,MULE014,SHELL009,821.43,2026-01-27 14:04:00
T9180,MULE006,MULE013,8487.0,2026-01-06 00:29:00
T10875,MULE005,MULE011,8405.0,2026-01-20 20:07:00
T7491,A00228,MULE004,9876.07,2026-01-01 03:44:00
T1641,A00339,A00355,3529.25,2026-01-27 01:05:00
T1291,A00119,A00033,1395.35,2026-01-11 15:36:00
T1381,A00317,A00183,864.38,2026-01-05 20:31:00
T1934,A00363,A00355,4533.08,2026-01-07 23:38:00
T4676,A00154,A00341,4823.98,2026-01-07 05:33:00
T11880,SHELL002,A00186,12795.51,2026-01-09 16:51:00
T10223,MULE005,MULE014,8354.0,2026-01-07 02:38:00
T893,A00065,A00384,3927.51,2026-01-13 05:33:00
T7288,A00078,MULE014,9960.78,2026-01-29 20:57:00
T4877,A00237,A00257,4306.05,2026-01-26 03:31:00
T7907,A00303,MULE018,9142.7,2026-01-06 16:34:00
T8195,MULE006,MULE008,8392.0,2026-01-26 05:38:00
T12195,MULE006,SHELL019,893.33,2026-01-25 10:11:00
T10302,MULE012,MULE014,8725.0,2026-01-14 11:48:00
T9042,MULE012,MULE005,8349.0,2026-01-20 22:01:00
T10930,MULE015,MULE018,8907.0,2026-01-29 13:53:00
T2467,A00144,A00065,4272.36,2026-01-27 13:58:00
T7658,A00369,MULE017,9291.89,2026-01-13 05:11:00
T10107,MULE007,MULE016,8660.0,2026-01-24 11:33:00
T9789,MULE009,MULE005,8439.0,2026-01-08 20:52:00
T1914,A00232,A00249,2557.11,2026-01-06 14:01:00
T2737,A00181,A00311,2737.23,2026-01-10 13:12:00
T727,A00170,A00197,3802.49,2026-01-07 08:51:00
T7215,A00108,MULE017,9263.31,2026-01-24 06:56:00
T8246,MULE014,MULE007,8589.0,2026-01-01 20:22:00
T1797,A00013,A00318,550.51,2026-01-28 00:57:00
T3846,A00093,A00052,228.5,2026-01-28 09:27:00
T6403,A00330,A00370,178.56,2026-01-07 08:07:00
T10746,MULE014,MULE012,8562.0,2026-01-10 18:50:00
T10993,MULE015,MULE014,8752.0,2026-01-06 13:49:00
T937,A00134,A00090,252.3,2026-01-19 09:42:00
T2266,A00323,A00061,4367.26,2026-01-17 11:00:00
T825,A00031,A00292,1819.0,2026-01-13 19:01:00
T7275,A00177,MULE019,9356.38,2026-01-13 21:35:00
T1390,A00352,A00398,956.52,2026-01-06 11:28:00
T3565,A00214,A00342,3381.24,2026-01-03 22:56:00
T9077,MULE018,MULE020,8410.0,2026-01-27 22:28:00
T5430,A00392,A00106,1290.19,2026-01-14 08:32:00
T7828,A00302,MULE007,9018.0,2026-01-05 15:03:00
T5691,A00241,A00153,1952.79,2026-01-28 16:13:00
T7879,A00097,MULE003,9796.69,2026-01-05 13:50:00
T1869,A00264,A00060,447.21,2026-01-11 17:00:00
T8203,MULE012,MULE009,8900.0,2026-01-29 17:49:00
T7487,A00012,MULE002,9082.92,2026-01-30 18:14:00
T9656,MULE005,MULE017,8970.0,2026-01-01 01:19:00
T807,A00028,A00184,4764.03,2026-01-23 01:19:00
T4806,A00349,A00142,4964.48,2026-01-16 08:50:00
T11469,MULE009,SHELL013,717.23,2026-01-29 01:29:00
T10301,MULE011,MULE012,8525.0,2026-01-11 13:01:00
T11899,MULE010,SHELL013,1188.08,2026-01-23 09:09:00
T12944,SHELL012,A00163,5199.31,2026-01-25 06:38:00
T10427,MULE019,MULE016,8626.0,2026-01-17 17:47:00
T9156,MULE014,MULE007,8085.0,2026-01-13 20:28:00
T7512,A00389,MULE015,9523.67,2026-01-02 07:54:00
T8057,MULE018,MULE007,8519.0,2026-01-27 02:54:00
T4495,A00316,A00357,2808.84,2026-01-12 09:29:00
T2633,A00088,A00091,1935.79,2026-01-07 02:43:00
T11561,MULE006,SHELL013,765.07,2026-01-16 05:10:00
T8897,MULE009,MULE001,8815.0,2026-01-26 16:38:00
T8624,MULE017,MULE007,8837.0,2026-01-06 00:25:00
T7833,A00308,MULE012,9149.09,2026-01-09 05:52:00
T4389,A00253,A00118,3597.76,2026-01-06 06:48:00
T146,A00281,A00229,4496.32,2026-01-22 14:28:00
T6468,A00052,A00023,990.55,2026-01-08 07:51:00
T2034,A00143,A00392,3596.12,2026-01-27 11:36:00
T11866,SHELL003,A00273,8996.44,2026-01-30 06:34:00
T1166,A00288,A00106,3307.52,2026-01-21 18:18:00
T2051,A00362,A00085,2508.25,2026-01-07 02:53:00
T3761,A00260,A00035,1430.22,2026-01-25 08:05:00
T10817,MULE008,MULE006,8476.0,2026-01-23 15:10:00
T4436,A00166,A00123,2873.47,2026-01-16 20:40:00
T3431,A00019,A00325,3173.7,2026-01-12 04:36:00
T8191,MULE014,MULE012,8831.0,2026-01-08 23:56:00
T11387,MULE010,SHELL017,781.72,2026-01-15 19:21:00
T7070,A00338,MULE003,9604.05,2026-01-24 21:44:00
T4362,A00192,A00107,1588.55,2026-01-29 04:23:00
T10617,MULE003,MULE017,8409.0,2026-01-02 00:10:00
T9455,MULE004,MULE002,8870.0,2026-01-27 08:32:00
T1772,A00090,A00303,3720.94,2026-01-30 23:58:00
T3512,A00383,A00369,4981.31,2026-01-07 03:49:00
T272,A00226,A00052,2677.16,2026-01-21 19:05:00
T8437,MULE007,MULE009,8130.0,2026-01-08 21:00:00
T2033,A00063,A00120,4206.73,2026-01-23 17:09:00
T9006,MULE017,MULE012,8011.0,2026-01-20 17:54:00
T12570,SHELL016,A00396,8244.34,2026-01-16 01:22:00
T3811,A00353,A00362,2486.5,2026-01-13 17:59:00
T9997,MULE006,MULE020,8564.0,2026-01-12 08:16:00
T4347,A00379,A00117,3451.65,2026-01-16 05:47:00
T10654,MULE009,MULE001,8246.0,2026-01-25 00:22:00
T546,A00205,A00067,3827.26,2026-01-24 10:29:00
T3242,A00018,A00331,3287.07,2026-01-30 21:49:00
T8931,MULE016,MULE010,8940.0,2026-01-12 13:07:00
T8503,MULE009,MULE018,8347.0,2026-01-23 10:51:00
T9324,MULE020,MULE015,8898.0,2026-01-04 12:28:00
T12893,MULE006,SHELL017,877.83,2026-01-12 10:05:00
T10962,MULE008,MULE009,8044.0,2026-01-28 14:09:00
T7565,A00308,MULE005,9828.39,2026-01-02 04:52:00
T921,A00119,A00267,2123.98,2026-01-17 22:51:00
T11854,SHELL002,A00370,9605.81,2026-01-06 19:42:00
T6641,A00173,A00146,1709.95,2026-01-02 12:28:00
T7695,A00104,MULE007,9159.67,2026-01-03 23:43:00
T8231,MULE003,MULE020,8082.0,2026-01-24 19:54:00
T7127,A00264,MULE014,9686.01,2026-01-29 09:03:00
T4279,A00246,A00022,306.66,2026-01-11 14:07:00
T2984,A00226,A00188,2611.15,2026-01-29 10:15:00
T131,A00227,A00346,1147.14,2026-01-22 12:50:00
T7981,A00353,MULE017,9499.98,2026-01-07 10:24:00
T2668,A00055,A00223,4967.47,2026-01-02 07:55:00
T7139,A00131,MULE016,9430.52,2026-01-01 06:14:00
T3224,A00070,A00115,4485.76,2026-01-30 02:41:00
T9375,MULE017,MULE020,8460.0,2026-01-17 22:57:00
T7694,A00225,MULE012,9578.56,2026-01-24 17:24:00
T5393,A00028,A00056,2042.8,2026-01-16 04:49:00
T615,A00259,A00240,1436.9,2026-01-06 03:02:00
T12874,SHELL011,A00236,8053.61,2026-01-02 16:29:00
T1467,A00082,A00323,3668.36,2026-01-26 00:17:00
T4498,A00143,A00096,1222.53,2026-01-15 04:20:00
T3043,A00163,A00172,935.01,2026-01-27 00:58:00
T9127,MULE014,MULE002,8814.0,2026-01-12 19:34:00
T2420,A00066,A00032,4603.67,2026-01-21 02:41:00
T5086,A00046,A00167,1538.88,2026-01-05 21:26:00
T3295,A00054,A00019,2533.32,2026-01-11 06:01:00
T6738,A00129,A00310,1532.36,2026-01-29 09:13:00
T1501,A00368,A00037,164.12,2026-01-10 11:59:00
T9019,MULE020,MULE014,8147.0,2026-01-11 03:22:00
T1522,A00155,A00004,1571.64,2026-01-11 02:21:00
T11853,MULE005,SHELL002,972.36,2026-01-07 16:16:00
T11123,MULE005,SHELL010,1473.42,2026-01-22 01:53:00
T4233,A00190,A00290,4855.11,2026-01-03 20:56:00
T7687,A00020,MULE005,9887.69,2026-01-30 21:40:00
T8821,MULE019,MULE004,8090.0,2026-01-06 20:16:00
T4431,A00307,A00339,3950.5,2026-01-07 05:55:00
T391,A00257,A00287,4183.44,2026-01-17 02:50:00
T12821,MULE009,SHELL006,1130.26,2026-01-27 12:42:00
T7125,A00307,MULE018,9971.49,2026-01-13 08:01:00
T5914,A00278,A00282,1917.83,2026-01-10 07:35:00
T8593,MULE009,MULE019,8588.0,2026-01-27 03:52:00
T4807,A00016,A00017,3850.85,2026-01-02 05:50:00
T11629,MULE002,SHELL002,856.92,2026-01-13 02:11:00
T8239,MULE017,MULE014,8966.0,2026-01-05 08:46:00
T8045,MULE003,MULE001,8504.0,2026-01-15 06:17:00
T12719,MULE007,SHELL001,1252.4,2026-01-24 20:05:00
T3994,A00205,A00322,2919.74,2026-01-18 14:49:00
T12422,SHELL001,A00185,5323.75,2026-01-09 19:06:00
T6610,A00222,A00124,4587.81,2026-01-01 05:49:00
T5320,A00146,A00346,4479.44,2026-01-26 04:15:00
T12796,SHELL011,A00139,14090.78,2026-01-25 05:49:00
T7120,A00333,MULE016,9057.75,2026-01-30 21:54:00
T2422,A00034,A00053,3420.07,2026-01-26 10:51:00
T5605,A00017,A00110,2199.2,2026-01-24 01:12:00
T1751,A00004,A00296,2540.97,2026-01-11 18:35:00
T12772,SHELL013,A00382,5602.66,2026-01-26 16:23:00
T11710,SHELL019,A00270,7287.09,2026-01-27 07:25:00
T12636,SHELL008,A00377,12363.34,2026-01-27 08:18:00
T339,A00008,A00184,3970.92,2026-01-11 19:53:00
T8408,MULE010,MULE016,8097.0,2026-01-10 06:20:00
T1342,A00377,A00071,4289.49,2026-01-06 10:04:00
T12414,SHELL001,A00334,6041.74,2026-01-02 20:03:00
T7983,A00055,MULE005,9741.44,2026-01-18 08:53:00
T3641,A00133,A00380,3207.17,2026-01-28 11:19:00
T330,A00063,A00233,549.2,2026-01-10 15:40:00
T11556,SHELL009,A00272,6187.65,2026-01-04 17:27:00
T3005,A00365,A00232,4369.32,2026-01-24 21:11:00
T6961,A00284,A00205,3454.01,2026-01-13 16:24:00
T4091,A00340,A00258,3857.27,2026-01-09 14:24:00
T11308,SHELL016,A00104,10162.54,2026-01-20 10:31:00
T9829,MULE001,MULE005,8302.0,2026-01-06 09:59:00
T2323,A00157,A00192,1585.97,2026-01-23 02:45:00
T6668,A00014,A00003,2898.3,2026-01-08 04:56:00
T7010,A00188,MULE008,9856.61,2026-01-27 03:28:00
T4198,A00152,A00308,2120.18,2026-01-30 03:42:00
T3550,A00311,A00140,264.29,2026-01-13 12:19:00
T9651,MULE007,MULE018,8806.0,2026-01-12 11:39:00
T8364,MULE016,MULE001,8737.0,2026-01-22 00:08:00
T4204,A00041,A00346,3845.73,2026-01-21 07:04:00
T12109,MULE020,SHELL002,1453.73,2026-01-13 05:27:00
T11606,SHELL003,A00063,8024.82,2026-01-06 08:23:00
T6186,A00204,A00302,4667.5,2026-01-15 03:01:00
T1640,A00092,A00083,3393.24,2026-01-28 19:28:00
T9131,MULE008,MULE015,8137.0,2026-01-04 10:26:00
T61,A00331,A00051,397.0,2026-01-16 10:36:00
T1241,A00013,A00236,3612.65,2026-01-02 17:22:00
T5761,A00025,A00058,2536.38,2026-01-30 06:07:00
T5137,A00177,A00013,2709.31,2026-01-22 11:10:00
T2344,A00126,A00362,4210.7,2026-01-27 09:01:00
T2121,A00153,A00108,4311.14,2026-01-08 07:00:00
T1525,A00080,A00049,284.91,2026-01-17 04:28:00
T7618,A00252,MULE018,9201.5,2026-01-23 14:46:00
T154,A00239,A00213,405.1,2026-01-20 02:54:00
T482,A00019,A00151,1087.8,2026-01-10 01:52:00
T6123,A00222,A00230,2890.46,2026-01-23 21:01:00
T7675,A00328,MULE002,9285.56,2026-01-30 00:55:00
T7102,A00040,MULE009,9598.14,2026-01-24 00:46:00
T1763,A00216,A00181,4806.85,2026-01-14 09:48:00
T8943,MULE016,MULE019,8954.0,2026-01-11 00:53:00
T7716,A00240,MULE007,9940.44,2026-01-01 08:21:00
T9978,MULE015,MULE005,8608.0,2026-01-03 10:34:00
T11804,SHELL019,A00171,5003.77,2026-01-02 13:45:00
T7480,A00359,MULE011,9432.25,2026-01-16 19:57:00
T6213,A00268,A00201,4912.01,2026-01-05 18:28:00
T4854,A00175,A00279,3447.6,2026-01-14 08:56:00
T2712,A00382,A00193,3901.66,2026-01-30 23:16:00
T6767,A00386,A00232,4231.88,2026-01-16 23:49:00
T4151,A00196,A00243,1958.91,2026-01-08 18:11:00
T1334,A00193,A00336,1106.55,2026-01-15 09:02:00
T12232,SHELL011,A00360,11530.05,2026-01-23 06:04:00
T11047,MULE019,SHELL005,929.19,2026-01-06 05:38:00
T8379,MULE016,MULE014,8875.0,2026-01-01 18:56:00
T9329,MULE001,MULE007,8934.0,2026-01-27 23:33:00
T12206,SHELL018,A00339,5252.2,2026-01-06 15:39:00
T12623,MULE019,SHELL011,705.42,2026-01-25 10:56:00
T10251,MULE016,MULE011,8285.0,2026-01-15 23:46:00
T11859,MULE018,SHELL019,996.82,2026-01-21 15:50:00
T3851,A00396,A00182,233.75,2026-01-21 00:12:00
T8341,MULE012,MULE008,8350.0,2026-01-10 02:45:00
T4125,A00187,A00238,2786.21,2026-01-19 13:52:00
T11734,SHELL013,A00296,8543.17,2026-01-08 15:56:00
T4789,A00101,A00208,1548.12,2026-01-25 08:51:00
T2867,A00324,A00310,4863.87,2026-01-15 18:30:00
T1387,A00204,A00114,3775.83,2026-01-06 20:04:00
T5942,A00089,A00143,3244.6,2026-01-10 14:02:00
T3068,A00161,A00325,4550.68,2026-01-08 07:58:00
T11773,MULE015,SHELL005,776.51,2026-01-14 04:02:00
T3630,A00023,A00109,1579.5,2026-01-05 05:25:00
T12297,MULE003,SHELL009,853.13,2026-01-29 20:23:00
T11623,MULE013,SHELL019,612.07,2026-01-08 14:40:00
T3029,A00325,A00146,3540.25,2026-01-05 12:22:00
T2970,A00334,A00268,4658.11,2026-01-16 12:54:00
T9901,MULE008,MULE001,8703.0,2026-01-13 18:40:00
T11146,SHELL003,A00351,8153.64,2026-01-26 06:41:00
T8647,MULE012,MULE017,8408.0,2026-01-23 02:48:00
T6137,A00162,A00218,3863.78,2026-01-09 09:14:00
T8802,MULE010,MULE008,8414.0,2026-01-11 05:46:00
T4264,A00369,A00193,2795.62,2026-01-29 14:54:00
T646,A00242,A00017,1506.74,2026-01-09 04:35:00
T12558,SHELL007,A00183,5925.23,2026-01-01 18:40:00
T2075,A00275,A00110,1508.04,2026-01-03 03:55:00
T342,A00059,A00382,411.43,2026-01-21 09:38:00
T8042,MULE004,MULE012,8566.0,2026-01-05 15:25:00
T1623,A00373,A00262,3099.16,2026-01-08 06:39:00
T7142,A00272,MULE005,9290.88,2026-01-03 14:47:00
T5797,A00064,A00080,2042.49,2026-01-17 02:54:00
T7185,A00142,MULE004,9569.98,2026-01-08 05:51:00
T12131,MULE003,SHELL009,1225.79,2026-01-23 18:45:00
T8233,MULE015,MULE004,8344.0,2026-01-22 20:45:00
T5476,A00043,A00152,1027.82,2026-01-18 11:07:00
T10282,MULE015,MULE010,8247.0,2026-01-03 09:44:00
T10368,MULE015,MULE020,8300.0,2026-01-05 17:52:00
T12034,SHELL018,A00233,6011.44,2026-01-17 10:41:00
T75,A00272,A00081,378.71,2026-01-24 02:41:00
T12863,MULE004,SHELL010,728.88,2026-01-09 02:05:00
T10850,MULE019,MULE010,8314.0,2026-01-05 08:42:00
T11373,MULE011,SHELL008,1329.87,2026-01-04 20:27:00
T10269,MULE008,MULE014,8416.0,2026-01-06 09:47:00
T8634,MULE013,MULE014,8049.0,2026-01-26 20:06:00
T12002,SHELL005,A00225,9398.89,2026-01-07 14:27:00
T2052,A00160,A00367,2006.49,2026-01-05 23:28:00
T2542,A00176,A00382,2056.77,2026-01-09 20:20:00
T1302,A00040,A00264,3253.04,2026-01-10 15:01:00
T5878,A00292,A00391,1743.46,2026-01-18 21:46:00
T7369,A00003,MULE006,9263.45,2026-01-24 07:14:00
T1305,A00170,A00369,655.36,2026-01-22 18:59:00
T8429,MULE006,MULE015,8220.0,2026-01-05 10:03:00
T11820,SHELL017,A00042,8880.9,2026-01-29 07:29:00
T2600,A00242,A00226,2171.22,2026-01-28 17:37:00
T2574,A00171,A00090,3213.23,2026-01-15 11:18:00
T11473,MULE005,SHELL007,779.15,2026-01-29 12:25:00
T3187,A00222,A00233,2876.65,2026-01-16 19:00:00
T2769,A00215,A00362,2343.15,2026-01-20 23:27:00
T4832,A00209,A00107,1277.91,2026-01-28 09:39:00
T4224,A00371,A00256,2221.0,2026-01-08 06:34:00
T12551,MULE011,SHELL001,780.74,2026-01-26 22:22:00
T2107,A00169,A00300,3712.46,2026-01-11 17:42:00
T2680,A00296,A00378,108.22,2026-01-03 19:35:00
T10954,MULE013,MULE014,8353.0,2026-01-26 04:09:00
T1388,A00028,A00270,4016.42,2026-01-22 18:27:00
T12584,SHELL020,A00204,8362.58,2026-01-26 15:45:00
T11599,MULE013,SHELL012,1076.55,2026-01-01 13:29:00
T12565,MULE019,SHELL010,1001.71,2026-01-28 14:30:00
T7084,A00002,MULE007,9557.95,2026-01-03 09:11:00
T1280,A00297,A00208,3869.08,2026-01-10 16:23:00
T805,A00285,A00086,2499.25,2026-01-07 09:14:00
T1556,A00058,A00379,367.24,2026-01-29 06:18:00
T12336,SHELL013,A00045,10365.49,2026-01-19 00:22:00
T11383,MULE017,SHELL004,923.22,2026-01-29 05:50:00
T4567,A00055,A00076,2819.57,2026-01-10 23:09:00
T12578,SHELL015,A00304,7074.2,2026-01-15 18:34:00
T4842,A00271,A00332,414.41,2026-01-13 04:30:00
T3595,A00289,A00194,3325.69,2026-01-02 12:58:00
T6036,A00047,A00242,4327.23,2026-01-21 07:42:00
T6853,A00144,A00138,1169.88,2026-01-28 01:44:00
T10113,MULE003,MULE013,8312.0,2026-01-22 11:29:00
T8706,MULE007,MULE010,8784.0,2026-01-20 15:45:00
T4178,A00391,A00055,1290.51,2026-01-09 01:26:00
T1309,A00263,A00021,4464.91,2026-01-07 16:24:00
T9107,MULE017,MULE013,8510.0,2026-01-30 23:18:00
T3453,A00346,A00163,2115.02,2026-01-21 02:43:00
T3696,A00393,A00399,4923.48,2026-01-19 06:07:00
T4243,A00271,A00252,2367.18,2026-01-13 02:33:00
T11349,MULE002,SHELL004,861.6,2026-01-30 12:51:00
T2199,A00351,A00309,743.3,2026-01-05 08:58:00
T8967,MULE009,MULE008,8332.0,2026-01-30 20:35:00
T4426,A00021,A00190,1459.21,2026-01-13 18:44:00
T6151,A00399,A00328,801.61,2026-01-22 02:03:00
T944,A00012,A00034,1068.98,2026-01-30 09:35:00
T823,A00364,A00313,3200.58,2026-01-08 13:17:00
T5006,A00275,A00094,601.46,2026-01-09 19:13:00
T6613,A00134,A00032,865.74,2026-01-16 22:04:00
T8357,MULE011,MULE018,8514.0,2026-01-13 14:12:00
T5620,A00148,A00158,2947.16,2026-01-18 01:33:00
T4548,A00375,A00370,3212.5,2026-01-07 13:14:00
T2539,A00231,A00085,1338.56,2026-01-24 00:45:00
T12683,MULE008,SHELL014,738.98,2026-01-30 02:12:00
T9504,MULE006,MULE011,8455.0,2026-01-27 17:25:00
T5208,A00286,A00350,2034.44,2026-01-24 21:14:00
T12372,SHELL008,A00132,13302.59,2026-01-22 21:20:00
T11702,SHELL009,A00200,9521.56,2026-01-12 09:01:00
T3055,A00293,A00196,223.92,2026-01-06 22:35:00
T3676,A00307,A00326,1658.98,2026-01-11 01:44:00
T7777,A00034,MULE011,9543.21,2026-01-28 07:30:00
T7219,A00349,MULE004,9180.23,2026-01-29 17:52:00
T6723,A00029,A00243,4880.52,2026-01-06 21:46:00
T3301,A00357,A00065,2205.62,2026-01-20 10:12:00
T3311,A00246,A00337,699.64,2026-01-04 11:53:00
T7222,A00052,MULE005,9927.47,2026-01-30 10:44:00
T8520,MULE009,MULE015,8709.0,2026-01-28 14:59:00
T10683,MULE009,MULE017,8735.0,2026-01-05 03:30:00
T5955,A00134,A00212,618.77,2026-01-28 08:08:00
T10999,MULE008,MULE013,8715.0,2026-01-16 23:32:00
T833,A00322,A00213,1938.34,2026-01-04 10:29:00
T11272,SHELL015,A00130,11233.95,2026-01-06 21:40:00
T3463,A00266,A00108,1874.28,2026-01-10 00:44:00
T12132,SHELL009,A00056,9833.05,2026-01-22 09:30:00
T7644,A00150,MULE016,9461.01,2026-01-01 06:49:00
T55,A00170,A00037,2619.36,2026-01-13 16:10:00
T3452,A00032,A00288,3881.81,2026-01-12 21:44:00
T6306,A00192,A00041,4960.09,2026-01-14 14:05:00
T10094,MULE009,MULE015,8426.0,2026-01-22 07:17:00
T1482,A00249,A00362,2243.75,2026-01-14 09:54:00
T4874,A00018,A00371,476.52,2026-01-04 19:36:00
T8039,MULE009,MULE004,8559.0,2026-01-20 00:01:00
T3336,A00274,A00238,2176.79,2026-01-26 20:44:00
T6017,A00365,A00191,2737.8,2026-01-20 19:37:00
T4927,A00320,A00321,2161.62,2026-01-29 10:06:00
T9139,MULE016,MULE019,8685.0,2026-01-02 06:15:00
T5798,A00331,A00284,1189.08,2026-01-26 09:47:00
T11486,SHELL003,A00105,7569.21,2026-01-24 16:52:00
T10354,MULE011,MULE007,8347.0,2026-01-17 05:20:00
T12783,MULE020,SHELL014,1352.43,2026-01-11 00:07:00
T5084,A00298,A00121,1418.76,2026-01-02 17:10:00
T6646,A00202,A00084,3001.27,2026-01-07 00:27:00
T11250,SHELL015,A00317,6148.72,2026-01-22 05:59:00
T5491,A00332,A00202,4589.09,2026-01-14 14:41:00
T769,A00279,A00019,3974.53,2026-01-17 08:42:00
T2066,A00167,A00020,2358.46,2026-01-20 05:27:00
T12353,MULE003,SHELL013,595.8,2026-01-09 05:01:00
T7312,A00172,MULE012,9582.07,2026-01-08 04:31:00
T8478,MULE006,MULE009,8819.0,2026-01-06 14:53:00
T12919,MULE005,SHELL003,647.76,2026-01-17 16:31:00
T4525,A00162,A00250,1073.64,2026-01-01 17:31:00
T11569,MULE008,SHELL014,1263.95,2026-01-22 22:27:00
T10525,MULE009,MULE019,8606.0,2026-01-20 13:31:00
T2718,A00246,A00141,3499.26,2026-01-05 07:16:00
T2080,A00178,A00040,3292.53,2026-01-14 17:41:00
T11582,SHELL015,A00329,10316.2,2026-01-25 02:00:00
T8915,MULE005,MULE008,8799.0,2026-01-19 06:34:00
T952,A00332,A00152,2544.57,2026-01-26 01:29:00
T8059,MULE017,MULE002,8401.0,2026-01-08 14:04:00
